timestamp ba_x ba_y ba_z bg_x bg_y bg_z
2009.336000 0.37575149 -0.72605234 0.03093923 0.00123190 -0.00020307 0.00151663
2009.436000 0.37575148 -0.72605234 0.03093923 0.00046569 0.00088198 0.00151439
2009.536000 0.37575149 -0.72605234 0.03093923 0.00029107 -0.00094072 0.00100350
2009.640000 0.37575149 -0.72605234 0.03093924 0.00039326 -0.00089278 0.00070582
2009.784000 0.37575148 -0.72605234 0.03093924 0.00019534 -0.00148810 0.00016214
2009.848000 0.37575148 -0.72605234 0.03093924 -0.00000966 -0.00084874 0.00057384
2009.960000 0.37575148 -0.72605234 0.03093924 0.00002770 0.00021461 0.00106192
2010.136000 0.37575150 -0.72605233 0.03093924 0.00025673 -0.00118603 0.00094396
2010.204000 0.37575152 -0.72605231 0.03093924 0.00099694 -0.00017430 0.00125087
2010.412000 0.37575152 -0.72605232 0.03093924 -0.00069813 -0.00024080 0.00049872
2010.520000 0.37575149 -0.72605234 0.03093924 0.00012156 -0.00141537 0.00073207
2010.728000 0.37575150 -0.72605232 0.03093924 -0.00010969 -0.00045977 0.00065187
2010.792000 0.37575149 -0.72605232 0.03093924 0.00037324 -0.00086317 0.00287870
2010.860000 0.37575148 -0.72605234 0.03093925 -0.00003885 0.00123832 0.00022910
2011.000000 0.37575153 -0.72605236 0.03093925 -0.00002154 -0.00109486 0.00165010
2011.076000 0.37575153 -0.72605237 0.03093925 -0.00017432 -0.00067087 0.00127702
2011.140000 0.37575154 -0.72605237 0.03093924 -0.00027454 -0.00128142 0.00275761
2011.208000 0.37575154 -0.72605237 0.03093924 0.00067690 0.00065465 0.00143276
2011.352000 0.37575153 -0.72605239 0.03093924 0.00051844 0.00023500 0.00084723
2011.524000 0.37575155 -0.72605239 0.03093924 -0.00063306 -0.00089628 0.00075718
2011.672000 0.37575156 -0.72605238 0.03093924 -0.00001909 -0.00068639 0.00057280
2011.780000 0.37575156 -0.72605238 0.03093924 0.00046034 0.00014116 -0.00030391
2011.992000 0.37575154 -0.72605239 0.03093924 0.00080704 -0.00066216 0.00025731
2012.100000 0.37575151 -0.72605240 0.03093924 0.00097866 -0.00043713 0.00073002
2012.168000 0.37575151 -0.72605241 0.03093925 -0.00029229 -0.00143881 0.00072548
2012.232000 0.37575152 -0.72605240 0.03093925 0.00125670 -0.00039886 0.00071061
2012.468000 0.37575151 -0.72605241 0.03093925 -0.00007895 0.00016935 0.00059481
2012.536000 0.37575151 -0.72605241 0.03093925 0.00069378 0.00068488 0.00053841
2012.644000 0.37575151 -0.72605243 0.03093924 -0.00001541 0.00024962 0.00061474
2012.748000 0.37575149 -0.72605242 0.03093925 -0.00051614 -0.00208471 0.00174730
2013.012000 0.37575147 -0.72605239 0.03093925 0.00003672 -0.00004750 0.00039145
2013.076000 0.37575147 -0.72605237 0.03093925 0.00011984 -0.00147867 0.00119294
2013.140000 0.37575142 -0.72605234 0.03093927 -0.00059569 -0.00053486 0.00134104
2013.240000 0.37575136 -0.72605225 0.03093929 -0.00010882 0.00079915 0.00023379
2013.304000 0.37575137 -0.72605225 0.03093929 0.00012750 0.00048283 0.00175235
2013.448000 0.37575136 -0.72605223 0.03093930 -0.00041700 0.00042229 0.00120632
2013.516000 0.37575136 -0.72605223 0.03093930 -0.00050133 0.00141893 0.00040264
2013.588000 0.37575136 -0.72605226 0.03093929 0.00040433 -0.00030361 0.00119147
2013.940000 0.37575141 -0.72605224 0.03093928 0.00009407 -0.00025272 0.00101767
2014.004000 0.37575143 -0.72605223 0.03093927 0.00071252 -0.00082392 0.00109035
2014.308000 0.37575140 -0.72605226 0.03093928 0.00043218 -0.00041506 0.00101583
2014.404000 0.37575140 -0.72605226 0.03093928 0.00086410 -0.00147172 0.00082972
2014.508000 0.37575140 -0.72605227 0.03093928 -0.00000129 0.00136094 -0.00053052
2014.680000 0.37575143 -0.72605228 0.03093927 -0.00030824 -0.00132260 0.00170195
2014.860000 0.37575142 -0.72605229 0.03093927 -0.00024631 -0.00018392 0.00075628
2014.964000 0.37575144 -0.72605227 0.03093927 0.00070559 -0.00094223 0.00109014
2015.188000 0.37575141 -0.72605230 0.03093928 -0.00014451 -0.00019159 0.00051068
2015.252000 0.37575140 -0.72605231 0.03093928 0.00025640 -0.00029588 0.00058301
2015.352000 0.37575143 -0.72605232 0.03093927 -0.00042114 -0.00122359 0.00131656
2015.460000 0.37575143 -0.72605232 0.03093927 0.00042292 0.00019596 0.00009277
2015.604000 0.37575147 -0.72605231 0.03093926 -0.00016317 -0.00023967 0.00103971
2015.736000 0.37575150 -0.72605231 0.03093925 0.00025727 -0.00043346 0.00105003
2015.908000 0.37575149 -0.72605234 0.03093925 0.00032499 -0.00121672 0.00096213
2016.012000 0.37575139 -0.72605238 0.03093926 0.00049068 -0.00050419 0.00134129
2016.080000 0.37575139 -0.72605238 0.03093926 -0.00151071 0.00060031 -0.00064809
2016.180000 0.37575141 -0.72605238 0.03093925 0.00078271 -0.00001946 0.00106290
2016.248000 0.37575140 -0.72605240 0.03093925 0.00022382 -0.00065742 0.00063119
2016.288000 0.37575140 -0.72605240 0.03093925 0.00147323 -0.00027230 0.00216883
2016.352000 0.37575139 -0.72605238 0.03093926 -0.00018017 0.00155488 0.00002707
2016.424000 0.37575139 -0.72605238 0.03093926 0.00052297 -0.00219301 0.00079612
2016.480000 0.37575143 -0.72605242 0.03093925 0.00053997 -0.00096674 0.00063861
2016.552000 0.37575145 -0.72605249 0.03093925 -0.00101487 0.00064210 0.00034895
2016.624000 0.37575146 -0.72605250 0.03093924 0.00020151 0.00120868 0.00000587
2016.684000 0.37575146 -0.72605250 0.03093924 -0.00040408 -0.00032088 0.00021169
2016.752000 0.37575145 -0.72605249 0.03093925 -0.00030022 -0.00007270 0.00032209
2016.852000 0.37575147 -0.72605246 0.03093925 -0.00023491 0.00076825 -0.00028978
2016.916000 0.37575147 -0.72605246 0.03093925 0.00048936 0.00091630 0.00141968
2016.984000 0.37575145 -0.72605247 0.03093926 0.00073643 -0.00049498 0.00080991
2017.052000 0.37575147 -0.72605249 0.03093924 -0.00066652 0.00103874 0.00020281
2017.124000 0.37575144 -0.72605245 0.03093925 0.00057275 0.00054395 -0.00040541
2017.184000 0.37575144 -0.72605245 0.03093925 -0.00066256 0.00146294 -0.00026787
2017.256000 0.37575144 -0.72605243 0.03093926 0.00120669 -0.00022213 -0.00015954
2017.320000 0.37575145 -0.72605243 0.03093926 0.00055631 -0.00059013 0.00094387
2017.420000 0.37575146 -0.72605242 0.03093925 0.00010295 0.00011892 0.00037098
2017.484000 0.37575147 -0.72605242 0.03093925 0.00028457 0.00003888 0.00129860
2017.588000 0.37575146 -0.72605241 0.03093925 -0.00043349 0.00058440 0.00005706
2017.652000 0.37575145 -0.72605241 0.03093926 -0.00054054 0.00070798 0.00004657
2017.724000 0.37575144 -0.72605241 0.03093926 0.00018563 -0.00040769 0.00265532
2017.784000 0.37575142 -0.72605239 0.03093926 -0.00032592 -0.00135829 0.00050780
2017.852000 0.37575141 -0.72605241 0.03093927 0.00007318 -0.00051276 0.00090279
2017.924000 0.37575142 -0.72605240 0.03093927 0.00047662 -0.00021710 0.00005006
2017.980000 0.37575140 -0.72605239 0.03093927 0.00018642 -0.00194883 0.00065402
2018.056000 0.37575140 -0.72605241 0.03093927 -0.00041209 0.00045159 0.00010123
2018.120000 0.37575141 -0.72605243 0.03093927 0.00008740 -0.00047625 0.00113387
2018.188000 0.37575139 -0.72605242 0.03093928 0.00023953 0.00072076 0.00117316
2018.252000 0.37575138 -0.72605243 0.03093928 -0.00000195 -0.00034473 0.00077895
2018.316000 0.37575139 -0.72605244 0.03093928 0.00005560 -0.00054882 0.00075909
2018.384000 0.37575135 -0.72605236 0.03093929 0.00070861 -0.00074917 0.00130192
2018.480000 0.37575133 -0.72605232 0.03093930 -0.00058299 -0.00145267 0.00174145
2018.548000 0.37575135 -0.72605230 0.03093929 0.00120288 0.00000273 -0.00011945
2018.656000 0.37575134 -0.72605231 0.03093929 0.00023204 0.00045101 -0.00003141
2018.716000 0.37575135 -0.72605230 0.03093928 -0.00123424 -0.00070778 0.00042386
2018.780000 0.37575131 -0.72605228 0.03093929 -0.00130803 -0.00055346 0.00102492
2018.848000 0.37575132 -0.72605229 0.03093929 0.00016241 -0.00091519 0.00103222
2018.920000 0.37575132 -0.72605228 0.03093929 -0.00003170 0.00047302 0.00050366
2018.984000 0.37575134 -0.72605232 0.03093929 0.00159762 -0.00151227 0.00030893
2019.052000 0.37575133 -0.72605232 0.03093929 0.00091183 0.00107876 0.00101729
2019.156000 0.37575139 -0.72605239 0.03093927 -0.00032855 -0.00016626 0.00104623
2019.220000 0.37575138 -0.72605239 0.03093927 0.00083842 0.00011761 0.00017503
2019.284000 0.37575138 -0.72605240 0.03093927 0.00073297 -0.00056015 0.00089786
2019.348000 0.37575138 -0.72605240 0.03093927 -0.00020168 -0.00064567 0.00055508
2019.420000 0.37575137 -0.72605240 0.03093927 -0.00027711 0.00049435 0.00039637
2019.480000 0.37575137 -0.72605240 0.03093928 -0.00012242 0.00045654 0.00094363
2019.548000 0.37575138 -0.72605240 0.03093927 0.00055081 0.00108193 -0.00100339
2019.620000 0.37575138 -0.72605242 0.03093928 -0.00032374 -0.00155249 0.00050358
2019.688000 0.37575137 -0.72605241 0.03093928 -0.00024766 -0.00067414 0.00111152
2019.788000 0.37575137 -0.72605240 0.03093927 0.00021191 0.00071181 0.00012124
2019.852000 0.37575135 -0.72605239 0.03093928 0.00079722 -0.00055401 0.00074021
2019.924000 0.37575135 -0.72605239 0.03093928 -0.00075664 -0.00023659 -0.00109085
2020.016000 0.37575137 -0.72605239 0.03093927 0.00010712 -0.00056953 0.00006046
2020.080000 0.37575133 -0.72605236 0.03093929 0.00065660 0.00210761 0.00095356
2020.148000 0.37575134 -0.72605237 0.03093928 -0.00053481 -0.00036401 0.00158491
2020.220000 0.37575133 -0.72605236 0.03093928 -0.00058396 -0.00076378 0.00002465
2020.316000 0.37575134 -0.72605236 0.03093928 0.00103072 0.00081779 0.00089282
2020.384000 0.37575135 -0.72605236 0.03093927 -0.00038669 0.00139241 0.00020947
2020.452000 0.37575131 -0.72605234 0.03093929 -0.00006370 -0.00081909 0.00118572
2020.520000 0.37575130 -0.72605234 0.03093930 0.00093877 -0.00080810 -0.00033765
2020.588000 0.37575129 -0.72605234 0.03093931 0.00005944 0.00072606 0.00005893
2020.684000 0.37575128 -0.72605234 0.03093931 -0.00033978 0.00089103 0.00130044
2020.748000 0.37575128 -0.72605234 0.03093931 0.00056701 -0.00018239 0.00065087
2020.820000 0.37575128 -0.72605234 0.03093931 -0.00131478 0.00055695 0.00015392
2020.880000 0.37575128 -0.72605234 0.03093931 0.00020228 -0.00132292 -0.00000975
2020.948000 0.37575128 -0.72605234 0.03093931 -0.00013312 0.00012125 0.00165845
2021.020000 0.37575122 -0.72605233 0.03093933 -0.00073272 -0.00035568 0.00124571
2021.084000 0.37575119 -0.72605230 0.03093933 0.00029226 0.00006058 0.00085991
2021.156000 0.37575119 -0.72605229 0.03093933 -0.00037597 -0.00024709 0.00117395
2021.220000 0.37575119 -0.72605229 0.03093933 0.00029207 -0.00004276 0.00089075
2021.288000 0.37575120 -0.72605228 0.03093933 0.00014041 -0.00035557 -0.00007154
2021.352000 0.37575120 -0.72605229 0.03093933 -0.00059881 0.00057108 0.00074355
2021.420000 0.37575119 -0.72605229 0.03093934 -0.00054610 0.00091550 0.00035665
2021.484000 0.37575120 -0.72605231 0.03093934 -0.00073224 -0.00005060 0.00003518
2021.552000 0.37575113 -0.72605225 0.03093937 0.00152592 -0.00117968 0.00153007
2021.652000 0.37575110 -0.72605219 0.03093938 -0.00071615 0.00039210 -0.00002091
2021.756000 0.37575107 -0.72605217 0.03093940 -0.00041573 -0.00062240 -0.00066965
2021.824000 0.37575109 -0.72605218 0.03093940 0.00021411 -0.00093910 0.00035841
2021.924000 0.37575111 -0.72605218 0.03093939 -0.00042261 -0.00021042 0.00027545
2022.020000 0.37575111 -0.72605217 0.03093939 -0.00080058 0.00041808 -0.00025465
2022.084000 0.37575110 -0.72605216 0.03093939 0.00004351 0.00005135 -0.00052776
2022.152000 0.37575108 -0.72605216 0.03093939 -0.00024611 0.00086775 0.00055494
2022.220000 0.37575108 -0.72605216 0.03093940 0.00038279 -0.00216074 0.00106660
2022.280000 0.37575109 -0.72605217 0.03093940 -0.00099890 0.00141798 -0.00014985
2022.384000 0.37575111 -0.72605217 0.03093939 0.00012233 0.00035459 -0.00029667
2022.452000 0.37575112 -0.72605220 0.03093939 -0.00042188 -0.00031599 0.00122508
2022.564000 0.37575114 -0.72605221 0.03093938 0.00018639 -0.00065268 0.00080625
2022.704000 0.37575113 -0.72605222 0.03093939 -0.00072615 0.00026276 0.00041677
2022.868000 0.37575112 -0.72605223 0.03093940 -0.00062261 -0.00006768 -0.00017024
2022.936000 0.37575115 -0.72605223 0.03093938 0.00020928 0.00001494 0.00047947
2023.000000 0.37575115 -0.72605223 0.03093939 -0.00032403 -0.00023131 0.00085556
2023.120000 0.37575115 -0.72605222 0.03093939 0.00024097 0.00047031 0.00046227
2023.224000 0.37575116 -0.72605222 0.03093938 -0.00052603 -0.00038971 0.00172483
2023.476000 0.37575116 -0.72605222 0.03093938 -0.00032116 -0.00036157 0.00104575
2023.536000 0.37575117 -0.72605221 0.03093937 0.00097058 -0.00072747 0.00080483
2023.604000 0.37575117 -0.72605220 0.03093938 -0.00003813 -0.00014141 0.00071547
2023.708000 0.37575117 -0.72605215 0.03093937 -0.00051807 -0.00072999 0.00006818
2023.788000 0.37575116 -0.72605216 0.03093937 0.00030143 0.00089606 -0.00029277
2023.944000 0.37575117 -0.72605216 0.03093936 0.00022997 0.00031343 -0.00002258
2024.104000 0.37575111 -0.72605221 0.03093941 -0.00035808 0.00050685 0.00067852
2024.308000 0.37575111 -0.72605223 0.03093942 -0.00039786 -0.00053911 0.00105242
2024.396000 0.37575106 -0.72605226 0.03093945 -0.00102009 -0.00047205 0.00011184
2024.464000 0.37575106 -0.72605226 0.03093945 0.00098007 -0.00082563 0.00001422
2024.536000 0.37575106 -0.72605231 0.03093945 -0.00011973 0.00140110 -0.00072571
2024.600000 0.37575106 -0.72605231 0.03093945 -0.00036844 0.00016107 -0.00015507
2024.664000 0.37575106 -0.72605230 0.03093945 -0.00120995 0.00027019 0.00010004
2024.728000 0.37575107 -0.72605230 0.03093945 -0.00034161 0.00129496 0.00128031
2024.796000 0.37575101 -0.72605226 0.03093948 -0.00073537 -0.00043945 -0.00085171
2024.864000 0.37575102 -0.72605229 0.03093947 0.00006584 -0.00014511 -0.00028755
2024.972000 0.37575103 -0.72605228 0.03093946 -0.00016610 -0.00062431 0.00031621
2025.028000 0.37575103 -0.72605228 0.03093946 -0.00005761 0.00043909 -0.00010400
2025.140000 0.37575103 -0.72605228 0.03093946 0.00009359 0.00040474 0.00149596
2025.272000 0.37575102 -0.72605229 0.03093946 -0.00011895 0.00057606 0.00068056
2025.336000 0.37575102 -0.72605230 0.03093946 0.00021131 -0.00200783 -0.00061128
2025.396000 0.37575101 -0.72605229 0.03093947 -0.00015652 0.00102244 0.00019185
2025.464000 0.37575102 -0.72605230 0.03093947 -0.00039073 -0.00001683 -0.00034873
2025.536000 0.37575102 -0.72605231 0.03093948 -0.00054307 0.00011482 0.00029516
2025.640000 0.37575100 -0.72605234 0.03093950 -0.00087779 0.00011660 0.00102477
2025.740000 0.37575104 -0.72605233 0.03093947 -0.00051435 -0.00086223 0.00031937
2025.800000 0.37575106 -0.72605233 0.03093946 0.00071857 0.00042644 -0.00086149
2025.864000 0.37575103 -0.72605230 0.03093947 -0.00031100 -0.00076172 0.00200977
2025.932000 0.37575104 -0.72605230 0.03093946 -0.00060328 -0.00121132 0.00000849
2026.040000 0.37575104 -0.72605228 0.03093946 0.00030217 -0.00160339 0.00012423
2026.136000 0.37575107 -0.72605222 0.03093944 -0.00032495 0.00027229 -0.00072534
2026.196000 0.37575107 -0.72605222 0.03093944 0.00005657 0.00124037 0.00081104
2026.264000 0.37575104 -0.72605222 0.03093945 0.00094264 0.00029489 0.00059448
2026.336000 0.37575103 -0.72605218 0.03093944 0.00013685 -0.00160524 0.00022750
2026.536000 0.37575101 -0.72605219 0.03093945 0.00001097 -0.00035053 0.00051654
2026.744000 0.37575101 -0.72605225 0.03093946 -0.00044142 -0.00037642 0.00046373
2026.936000 0.37575110 -0.72605223 0.03093938 0.00002009 -0.00053841 0.00008573
2027.064000 0.37575110 -0.72605223 0.03093939 0.00029882 -0.00063004 0.00095419
2027.132000 0.37575110 -0.72605223 0.03093939 -0.00039249 -0.00070384 0.00057653
2027.200000 0.37575109 -0.72605223 0.03093939 -0.00020690 0.00111205 -0.00000717
2027.304000 0.37575110 -0.72605223 0.03093939 -0.00028675 -0.00082149 0.00067509
2027.396000 0.37575110 -0.72605224 0.03093940 0.00023359 0.00002295 -0.00014950
2027.468000 0.37575110 -0.72605225 0.03093939 0.00071407 0.00059457 0.00079507
2027.704000 0.37575112 -0.72605223 0.03093938 0.00036673 -0.00016887 0.00011194
2027.768000 0.37575112 -0.72605224 0.03093940 0.00033026 0.00038593 0.00074845
2027.836000 0.37575111 -0.72605225 0.03093940 -0.00050735 -0.00148829 -0.00098049
2027.944000 0.37575111 -0.72605225 0.03093939 -0.00023114 -0.00012368 0.00035479
2028.040000 0.37575110 -0.72605227 0.03093941 -0.00081037 -0.00128036 0.00124086
2028.204000 0.37575111 -0.72605232 0.03093942 -0.00030775 -0.00050762 0.00073780
2028.268000 0.37575109 -0.72605229 0.03093941 0.00002656 -0.00019575 0.00043571
2028.368000 0.37575106 -0.72605228 0.03093943 -0.00019002 -0.00044738 0.00020857
2028.424000 0.37575111 -0.72605231 0.03093942 0.00048372 0.00115608 0.00065663
2028.608000 0.37575113 -0.72605232 0.03093942 0.00011851 -0.00029188 0.00060868
2028.664000 0.37575112 -0.72605233 0.03093943 -0.00090240 0.00018791 0.00062652
2028.756000 0.37575111 -0.72605232 0.03093943 -0.00029675 -0.00046007 0.00037153
2028.868000 0.37575111 -0.72605230 0.03093943 -0.00020406 0.00002203 0.00030382
2028.940000 0.37575111 -0.72605231 0.03093943 0.00011421 -0.00033251 0.00082106
2029.036000 0.37575112 -0.72605232 0.03093942 -0.00108445 0.00043077 0.00052439
2029.100000 0.37575112 -0.72605232 0.03093942 0.00108912 -0.00089550 0.00105386
2029.164000 0.37575112 -0.72605232 0.03093942 -0.00028457 -0.00018434 0.00071535
2029.232000 0.37575112 -0.72605232 0.03093942 0.00028710 -0.00050833 -0.00029363
2029.300000 0.37575113 -0.72605230 0.03093941 0.00076276 -0.00212755 0.00112856
2029.396000 0.37575111 -0.72605227 0.03093942 0.00069687 0.00032756 -0.00062079
2029.636000 0.37575108 -0.72605227 0.03093945 -0.00010494 -0.00012636 -0.00006852
2029.936000 0.37575102 -0.72605232 0.03093952 0.00075432 0.00017676 0.00000307
2030.036000 0.37575096 -0.72605232 0.03093958 0.00023037 -0.00060070 0.00022437
2030.096000 0.37575095 -0.72605230 0.03093958 -0.00055293 -0.00214314 0.00102152
2030.204000 0.37575095 -0.72605230 0.03093958 0.00090791 0.00029314 -0.00048364
2030.336000 0.37575096 -0.72605236 0.03093961 -0.00014738 -0.00008646 -0.00006939
2030.436000 0.37575095 -0.72605235 0.03093962 0.00066164 -0.00027511 0.00076009
2030.532000 0.37575095 -0.72605235 0.03093962 -0.00092994 -0.00147747 -0.00009444
2030.664000 0.37575095 -0.72605232 0.03093960 -0.00059464 -0.00011326 0.00046647
2030.768000 0.37575098 -0.72605232 0.03093956 -0.00052536 0.00004974 0.00015636
2030.968000 0.37575097 -0.72605233 0.03093958 0.00001374 -0.00046819 0.00087839
2031.096000 0.37575095 -0.72605238 0.03093963 0.00043357 -0.00090510 0.00028341
2031.204000 0.37575097 -0.72605238 0.03093961 -0.00007502 0.00028496 0.00022168
2031.272000 0.37575097 -0.72605237 0.03093960 0.00093990 -0.00004884 0.00038276
2031.368000 0.37575097 -0.72605237 0.03093960 -0.00052504 0.00007660 0.00023188
2031.432000 0.37575097 -0.72605237 0.03093960 0.00029697 0.00146340 0.00060715
2031.664000 0.37575101 -0.72605237 0.03093960 0.00059525 -0.00089546 0.00030830
