timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1741766483.988557 0.00530750 -0.00692436 -0.00356866 0.00026283 0.00001836 0.00010093
1741766484.122100 0.00544353 -0.00717086 -0.00349902 0.00026666 0.00001756 0.00010631
1741766484.255505 0.00564857 -0.00755136 -0.00346190 0.00025824 0.00002459 0.00009801
1741766484.388850 0.00578338 -0.00780864 -0.00342557 0.00025678 0.00003184 0.00010077
1741766484.522383 0.00598591 -0.00818648 -0.00346419 0.00025340 0.00003487 0.00010334
1741766484.655720 0.00612047 -0.00842436 -0.00355452 0.00025591 0.00004077 0.00010301
1741766484.789160 0.00631984 -0.00877270 -0.00358631 0.00024365 0.00005069 0.00010133
1741766484.922843 0.00645432 -0.00900907 -0.00358587 0.00024202 0.00004946 0.00010163
1741766485.056205 0.00665453 -0.00938092 -0.00352018 0.00024121 0.00005653 0.00009633
1741766485.189491 0.00678768 -0.00963839 -0.00348285 0.00023991 0.00005805 0.00009384
1741766485.289661 0.00691463 -0.00989433 -0.00344370 0.00023477 0.00006446 0.00009231
1741766485.423079 0.00711444 -0.01031414 -0.00339340 0.00023058 0.00006696 0.00008550
1741766485.556463 0.00731750 -0.01073595 -0.00340873 0.00023207 0.00007008 0.00008694
1741766485.689817 0.00744987 -0.01101266 -0.00342284 0.00022977 0.00007419 0.00008212
1741766485.823265 0.00758053 -0.01129168 -0.00341113 0.00021916 0.00008001 0.00007871
1741766485.956634 0.00777862 -0.01171670 -0.00339879 0.00022063 0.00008297 0.00007957
1741766486.090157 0.00790823 -0.01200446 -0.00338205 0.00021980 0.00008558 0.00007648
1741766486.223581 0.00810159 -0.01243992 -0.00337406 0.00021750 0.00008689 0.00007512
1741766486.356976 0.00822887 -0.01274489 -0.00333350 0.00021496 0.00008988 0.00007803
1741766486.490488 0.00835345 -0.01305742 -0.00330312 0.00021045 0.00009793 0.00007699
1741766486.623896 0.00854070 -0.01352586 -0.00330829 0.00020921 0.00010160 0.00007540
1741766486.757205 0.00866667 -0.01383776 -0.00332689 0.00020654 0.00010269 0.00006935
1741766486.890642 0.00879162 -0.01415322 -0.00332171 0.00020394 0.00010666 0.00006708
1741766487.024131 0.00891729 -0.01446439 -0.00333777 0.00020266 0.00010865 0.00006271
1741766487.157498 0.00910102 -0.01494333 -0.00331069 0.00020268 0.00010931 0.00005839
1741766487.290960 0.00922321 -0.01525787 -0.00332725 0.00020177 0.00011098 0.00005658
1741766487.424373 0.00940179 -0.01575823 -0.00328300 0.00020085 0.00011426 0.00005098
1741766487.557913 0.00951376 -0.01611489 -0.00322021 0.00019346 0.00011917 0.00004635
1741766487.691247 0.00968846 -0.01663811 -0.00324853 0.00019108 0.00011856 0.00004580
1741766487.824648 0.00980842 -0.01696683 -0.00330423 0.00019073 0.00011845 0.00004445
1741766487.958139 0.00992438 -0.01730514 -0.00327736 0.00018661 0.00012075 0.00004644
1741766488.091686 0.01010026 -0.01780089 -0.00329677 0.00018493 0.00012513 0.00004281
1741766488.224985 0.01021715 -0.01813236 -0.00330046 0.00018425 0.00012501 0.00004524
1741766488.358421 0.01038093 -0.01867674 -0.00323674 0.00017915 0.00012572 0.00004301
1741766488.491805 0.01048750 -0.01905464 -0.00321511 0.00018030 0.00012541 0.00004352
1741766488.625299 0.01059096 -0.01943612 -0.00320801 0.00018093 0.00012187 0.00004336
1741766488.758795 0.01074520 -0.02000508 -0.00321216 0.00018329 0.00012444 0.00004253
1741766488.892220 0.01083748 -0.02041470 -0.00315906 0.00017779 0.00012290 0.00004316
1741766489.025572 0.01092726 -0.02082819 -0.00314870 0.00017624 0.00011876 0.00004191
1741766489.159019 0.01101775 -0.02123841 -0.00315922 0.00017513 0.00012062 0.00004078
1741766489.292450 0.01110736 -0.02164880 -0.00316324 0.00017485 0.00012069 0.00004119
1741766489.426053 0.01110736 -0.02164880 -0.00316324 0.00014050 -0.00012419 -0.00009498
1741766489.559504 0.01110736 -0.02164880 -0.00316324 0.00035756 0.00013379 0.00007240
1741766489.692723 0.01110736 -0.02164880 -0.00316324 -0.00014069 0.00024580 -0.00008331
1741766489.826285 0.01110736 -0.02164880 -0.00316324 -0.00007595 0.00008057 0.00004739
1741766489.959632 0.01110736 -0.02164880 -0.00316324 0.00018159 0.00021829 -0.00004896
1741766490.093047 0.01110736 -0.02164880 -0.00316324 -0.00030870 0.00047149 -0.00032924
1741766490.226574 0.01110736 -0.02164880 -0.00316324 -0.00007099 -0.00001807 -0.00028018
1741766490.359951 0.01110736 -0.02164880 -0.00316324 -0.00058558 0.00015796 -0.00040851
1741766490.493384 0.01110736 -0.02164880 -0.00316324 -0.00011116 0.00016696 0.00011101
1741766490.690336 0.01110736 -0.02164880 -0.00316324 -0.00005857 -0.00016470 -0.00009102
1741766490.760367 0.01110736 -0.02164880 -0.00316324 -0.00022598 0.00008688 -0.00034727
1741766490.893660 0.01110736 -0.02164880 -0.00316324 -0.00014699 -0.00002835 0.00019368
1741766491.027066 0.01110736 -0.02164880 -0.00316324 0.00032045 0.00011844 -0.00004709
1741766491.160670 0.01110736 -0.02164880 -0.00316324 -0.00043288 -0.00016369 -0.00003308
1741766491.293893 0.01110736 -0.02164880 -0.00316324 0.00032600 0.00023322 -0.00023937
1741766491.427340 0.01110736 -0.02164880 -0.00316324 0.00036656 -0.00022055 0.00032007
1741766491.560912 0.01110736 -0.02164880 -0.00316324 0.00000238 0.00006377 -0.00008768
1741766491.694334 0.01110736 -0.02164880 -0.00316324 0.00025632 0.00019518 0.00038644
1741766491.827684 0.01110736 -0.02164881 -0.00316324 -0.00092264 -0.00016321 -0.00038624
1741766491.961072 0.01110736 -0.02164880 -0.00316324 -0.00022590 0.00029303 -0.00002596
1741766492.094560 0.01110736 -0.02164880 -0.00316324 -0.00007187 0.00001388 -0.00012817
1741766492.228029 0.01110736 -0.02164880 -0.00316324 -0.00041129 0.00003658 0.00000162
1741766492.361443 0.01110736 -0.02164880 -0.00316324 -0.00009079 0.00030061 0.00010972
1741766492.494771 0.01110736 -0.02164880 -0.00316324 -0.00028227 0.00004364 0.00010747
1741766492.628275 0.01110736 -0.02164880 -0.00316324 -0.00082639 -0.00007480 -0.00002529
1741766492.761711 0.01110736 -0.02164880 -0.00316324 -0.00020419 -0.00005013 -0.00035871
1741766492.895205 0.01110737 -0.02164881 -0.00316324 -0.00027082 -0.00035951 -0.00011331
1741766493.028610 0.01110736 -0.02164880 -0.00316324 0.00001284 0.00023423 0.00002582
1741766493.161974 0.01110737 -0.02164881 -0.00316324 -0.00010564 -0.00004172 -0.00021346
1741766493.295555 0.01110736 -0.02164880 -0.00316324 -0.00003714 0.00005685 0.00023474
1741766493.428916 0.01110736 -0.02164880 -0.00316324 -0.00023300 0.00011725 -0.00036989
1741766493.562282 0.01110736 -0.02164880 -0.00316324 -0.00009897 -0.00008855 -0.00034333
1741766493.695800 0.01110736 -0.02164880 -0.00316324 -0.00011734 0.00015902 -0.00009267
1741766493.829102 0.01110737 -0.02164880 -0.00316324 -0.00002908 0.00007321 -0.00008194
1741766493.962615 0.01110737 -0.02164880 -0.00316324 -0.00023152 -0.00005403 -0.00008262
1741766494.096090 0.01110737 -0.02164880 -0.00316324 -0.00006892 0.00018456 -0.00016533
1741766494.229465 0.01110737 -0.02164880 -0.00316324 0.00013845 0.00008474 -0.00011801
1741766494.362952 0.01110737 -0.02164880 -0.00316324 0.00000239 0.00025081 0.00023656
1741766494.496344 0.01110737 -0.02164880 -0.00316324 -0.00053562 0.00034263 -0.00030527
1741766494.629764 0.01110736 -0.02164880 -0.00316324 -0.00016810 0.00051776 0.00001117
1741766494.763147 0.01110736 -0.02164880 -0.00316324 0.00033844 0.00007890 -0.00024214
1741766494.896678 0.01110736 -0.02164880 -0.00316324 -0.00031915 0.00022565 0.00002354
1741766495.030023 0.01110736 -0.02164880 -0.00316324 -0.00045655 0.00012842 -0.00022343
1741766495.163475 0.01110736 -0.02164880 -0.00316324 -0.00026345 0.00011248 0.00006920
1741766495.296979 0.01110736 -0.02164880 -0.00316324 -0.00043688 0.00015082 -0.00000052
1741766495.430370 0.01110736 -0.02164880 -0.00316324 0.00009898 0.00021876 0.00016534
1741766495.563808 0.01110736 -0.02164880 -0.00316324 0.00020938 -0.00004009 -0.00007898
1741766495.697335 0.01110736 -0.02164880 -0.00316324 -0.00011389 0.00028917 -0.00013872
1741766495.830652 0.01110736 -0.02164880 -0.00316324 0.00019573 0.00014890 -0.00013231
1741766495.964068 0.01110736 -0.02164880 -0.00316324 -0.00021717 -0.00006745 0.00014480
1741766496.097523 0.01110736 -0.02164880 -0.00316324 -0.00064434 -0.00024126 -0.00003972
1741766496.231039 0.01110736 -0.02164880 -0.00316324 0.00007759 0.00014463 -0.00005202
1741766496.364325 0.01110736 -0.02164880 -0.00316324 -0.00035300 -0.00021269 -0.00009574
1741766496.497907 0.01110736 -0.02164880 -0.00316324 -0.00017445 0.00043405 0.00000065
1741766496.631177 0.01110737 -0.02164880 -0.00316324 -0.00016103 -0.00014839 -0.00003900
1741766496.764769 0.01110737 -0.02164880 -0.00316324 -0.00031637 -0.00017323 0.00008935
1741766496.898203 0.01110737 -0.02164880 -0.00316324 0.00010498 -0.00005298 -0.00016566
1741766497.031591 0.01110737 -0.02164880 -0.00316324 -0.00011350 0.00011666 0.00028228
1741766497.165022 0.01110737 -0.02164880 -0.00316324 -0.00003062 0.00023419 -0.00001256
1741766497.298429 0.01110737 -0.02164880 -0.00316324 -0.00024252 0.00017241 -0.00023162
1741766497.431885 0.01110737 -0.02164881 -0.00316324 -0.00003157 0.00031875 -0.00009332
1741766497.565326 0.01110737 -0.02164881 -0.00316324 -0.00045311 -0.00022107 -0.00025654
1741766497.698758 0.01110737 -0.02164881 -0.00316324 0.00015761 0.00047402 0.00011434
1741766497.832164 0.01110737 -0.02164881 -0.00316324 -0.00043929 -0.00012876 0.00008602
1741766497.965566 0.01110737 -0.02164881 -0.00316324 -0.00017830 0.00025465 -0.00024969
1741766498.099208 0.01110737 -0.02164881 -0.00316324 0.00010862 -0.00014468 0.00036599
1741766498.232419 0.01110737 -0.02164881 -0.00316324 -0.00036342 0.00035086 0.00000986
1741766498.365934 0.01110737 -0.02164881 -0.00316324 0.00005539 0.00025954 -0.00043979
1741766498.499408 0.01110737 -0.02164881 -0.00316324 -0.00013736 -0.00025349 0.00034537
1741766498.632700 0.01110737 -0.02164881 -0.00316324 0.00021846 -0.00031072 -0.00008995
1741766498.766357 0.01110737 -0.02164881 -0.00316324 0.00027386 0.00048133 0.00011564
1741766498.899601 0.01110737 -0.02164881 -0.00316324 -0.00046419 -0.00024741 -0.00008917
1741766499.033062 0.01110737 -0.02164881 -0.00316324 -0.00043524 -0.00002458 -0.00003311
1741766499.166991 0.01110737 -0.02164881 -0.00316324 0.00011040 0.00021888 0.00020640
1741766499.299962 0.01110737 -0.02164881 -0.00316324 -0.00038735 -0.00025266 0.00013605
1741766499.433353 0.01110737 -0.02164881 -0.00316324 -0.00003312 0.00001538 -0.00021467
1741766499.566940 0.01110737 -0.02164881 -0.00316324 0.00025339 0.00032026 0.00026176
1741766499.700219 0.01110737 -0.02164881 -0.00316324 -0.00015244 -0.00021753 0.00001713
1741766499.833612 0.01110737 -0.02164881 -0.00316324 0.00063502 0.00022539 -0.00008528
1741766499.967092 0.01110737 -0.02164881 -0.00316324 -0.00033133 -0.00006612 0.00011932
1741766500.100769 0.01110737 -0.02164881 -0.00316324 0.00064105 0.00016061 -0.00024661
1741766500.233939 0.01110744 -0.02164887 -0.00316324 0.00041585 0.00009492 0.00003763
1741766500.367675 0.01110738 -0.02164881 -0.00316321 -0.00146843 0.00224642 0.01617528
1741766500.500956 0.01110738 -0.02164881 -0.00316321 0.00069130 -0.00027770 0.00075429
1741766500.634394 0.01110738 -0.02164881 -0.00316321 -0.00007808 0.00025107 -0.00187480
1741766500.767668 0.01110738 -0.02164881 -0.00316321 -0.00037623 0.00010992 -0.00004787
1741766500.901119 0.01110737 -0.02164880 -0.00316321 0.00073504 0.00016165 0.00157679
1741766501.034615 0.01110737 -0.02164881 -0.00316321 -0.00036959 -0.00011691 -0.00127910
1741766501.167996 0.01110738 -0.02164881 -0.00316321 0.00039062 0.00040038 -0.00104074
1741766501.301457 0.01110738 -0.02164881 -0.00316321 0.00059358 -0.00033868 0.00100207
1741766501.434899 0.01110738 -0.02164881 -0.00316321 -0.00064987 0.00139084 -0.00009273
1741766501.568426 0.01110738 -0.02164881 -0.00316321 0.00107022 0.00076180 -0.00123551
1741766501.701760 0.01110738 -0.02164881 -0.00316321 -0.00166833 -0.00006606 -0.00065374
1741766501.835260 0.01110737 -0.02164880 -0.00316321 0.00272702 0.00247678 -0.00082884
1741766501.968641 0.01110737 -0.02164880 -0.00316321 0.00285939 -0.00097243 0.00215470
1741766502.102024 0.01110737 -0.02164881 -0.00316321 0.00351187 0.00509368 -0.00537302
1741766502.235445 0.01110737 -0.02164881 -0.00316321 -0.01108330 0.00477010 -0.00416233
1741766502.368943 0.01110737 -0.02164881 -0.00316321 0.00651238 0.00847272 -0.00355248
1741766502.502444 0.01110737 -0.02164881 -0.00316321 0.00218999 0.01249070 -0.00710696
1741766502.635884 0.01110736 -0.02164882 -0.00316321 -0.04174707 0.03083831 -0.01473678
1741766502.769232 0.01110739 -0.02164882 -0.00316321 -0.03849939 -0.06396261 0.01606614
1741766502.902646 0.05849614 0.15328176 0.02020831 -0.00035754 -0.03384090 0.00659101
1741766503.036025 3.18998051 0.90939832 0.49536357 -0.00953023 -0.01859879 0.00323078
1741766503.169613 1.74420685 0.54885793 0.26228277 0.00087892 -0.02890590 0.00417519
1741766503.302994 1.45865594 0.43171254 0.18024875 -0.00126807 -0.02168385 0.00447825
1741766503.436438 1.31571004 0.35992323 0.12579277 0.00453825 -0.01869582 0.00615029
1741766503.569823 1.21583267 0.25938560 0.09478277 0.00194995 -0.01965004 0.00505643
1741766503.703292 1.17182209 0.15093573 0.09033112 -0.00107695 -0.01461206 0.00452657
1741766503.836695 1.16383016 -0.02433925 0.08312186 -0.00913348 -0.00904073 0.00119253
1741766503.970178 1.15760314 -0.11081343 0.10531140 -0.00990515 -0.02314029 0.00122169
1741766504.103562 1.17708096 -0.12570970 0.09875610 -0.00394541 -0.02234120 0.00190873
1741766504.237068 1.24674370 -0.17096486 0.10746418 -0.00288487 -0.01165787 0.00203778
1741766504.370437 1.30402829 -0.31691482 0.12300104 -0.00702507 -0.00445446 0.00075001
1741766504.503958 1.09256461 -0.42336290 0.09905165 -0.00843323 -0.01752513 0.00002691
1741766504.637434 1.13943202 -0.19332573 0.09784296 -0.00133764 -0.01430670 0.00295508
1741766504.770780 1.03439859 -0.54391981 0.08371636 0.00115335 -0.00219307 0.00151896
1741766504.904233 1.04338664 -0.67730957 0.09552254 0.00049632 -0.00218132 0.00134352
1741766505.037620 1.05072238 -0.68233046 0.10928004 -0.00025032 -0.00126308 0.00141882
1741766505.171056 1.03050488 -0.72262877 0.11230619 0.00012949 -0.00185374 0.00141788
1741766505.304438 1.03836913 -0.80514267 0.12419557 0.00043997 -0.00170372 0.00140657
1741766505.437869 1.05065450 -0.85567627 0.12915069 0.00088688 -0.00147129 0.00169629
1741766505.571318 1.06641808 -0.87515404 0.13028201 0.00128774 -0.00218235 0.00193042
1741766505.704847 1.05668302 -0.88427544 0.12473910 0.00156599 -0.00139794 0.00175185
1741766505.838273 1.03090316 -0.87121126 0.11601993 0.00162981 -0.00148587 0.00148984
1741766505.971649 0.99698176 -0.85887311 0.10709719 0.00188835 -0.00105968 0.00165035
1741766506.105028 1.00131631 -0.83723456 0.10681798 0.00210630 -0.00082937 0.00138242
1741766506.238540 1.00324556 -0.82520519 0.11018618 0.00147445 -0.00079238 0.00123286
1741766506.371950 0.99664766 -0.81350299 0.11036523 0.01172764 -0.00126664 0.00085661
1741766506.505406 1.00254008 -0.91309634 0.11975192 0.00865949 0.00011868 -0.00110777
1741766506.638824 0.95161477 -0.85480325 0.11414450 -0.00417834 0.00073848 -0.00205707
1741766506.772260 0.87661947 -0.79860190 0.10400364 -0.00729377 -0.00150685 0.00081331
1741766506.906310 0.83542840 -0.68860666 0.09468166 0.00073625 -0.00086388 0.00091042
1741766507.039291 0.82520205 -0.64782719 0.09226000 0.00126045 -0.00144680 0.00064159
1741766507.172564 0.81865802 -0.62121044 0.09013622 0.00106298 -0.00144913 0.00051813
1741766507.305961 0.80780800 -0.57774638 0.08436256 0.00047707 -0.00155442 0.00045467
1741766507.439553 0.80662280 -0.56294202 0.08227973 -0.00023675 -0.00128288 0.00042841
1741766507.572839 0.80029455 -0.54680715 0.07886055 0.00030687 -0.00173697 0.00040921
1741766507.706227 0.76270284 -0.51439078 0.06736598 0.00118132 -0.00081868 0.00040923
1741766507.839771 0.73236188 -0.47767282 0.05766584 0.00096031 -0.00120468 0.00026860
1741766507.973170 0.74288341 -0.47812480 0.05898509 0.00084298 -0.00177419 0.00010838
1741766508.106838 0.76952282 -0.50063599 0.06488013 0.00108257 -0.00181695 0.00010327
1741766508.240010 0.77057038 -0.50760129 0.06617166 0.00115535 -0.00159041 0.00004029
1741766508.373517 0.78017047 -0.51994508 0.06969752 0.00110582 -0.00144382 -0.00014720
1741766508.506956 0.77210767 -0.51144225 0.06602980 0.00122335 -0.00150722 -0.00023430
1741766508.640308 0.76455173 -0.50252591 0.06369017 0.00131863 -0.00147209 -0.00033188
1741766508.773765 0.74867311 -0.47506386 0.05803183 0.00076678 -0.00133671 -0.00042762
1741766508.907225 0.74315309 -0.47667152 0.05727332 0.00065867 -0.00144749 -0.00043005
1741766509.040696 0.73845398 -0.47841528 0.05622223 0.00078200 -0.00154561 -0.00038910
1741766509.174076 0.73939484 -0.47898254 0.05624946 0.00080412 -0.00140093 -0.00035577
1741766509.307496 0.73996551 -0.47858240 0.05625236 0.00091236 -0.00140889 -0.00031168
1741766509.440904 0.74360187 -0.48221167 0.05747878 0.00067162 -0.00140211 -0.00037521
1741766509.574336 0.75891648 -0.51308294 0.06326138 0.00080234 -0.00138763 -0.00037602
1741766509.707730 0.75589682 -0.50018090 0.06088855 0.00070994 -0.00141758 -0.00056570
1741766509.841352 0.75492951 -0.49933243 0.06063752 0.00065797 -0.00133553 -0.00047791
1741766509.974706 0.76133861 -0.49393364 0.06133030 0.00062329 -0.00130769 -0.00042548
1741766510.108254 0.75682097 -0.49757735 0.05997300 0.00052196 -0.00126569 -0.00054652
1741766510.241510 0.75386779 -0.49757753 0.05937795 0.00058052 -0.00126932 -0.00056497
1741766510.374946 0.75148878 -0.49755965 0.05887391 0.00055943 -0.00122652 -0.00069173
1741766510.508432 0.74846451 -0.49532186 0.05796972 0.00059157 -0.00131185 -0.00077492
1741766510.641783 0.75020571 -0.50590377 0.05862188 0.00051108 -0.00134911 -0.00074833
1741766510.775232 0.75033980 -0.50724087 0.05864530 0.00061800 -0.00126539 -0.00065065
1741766510.908706 0.74910274 -0.50670165 0.05826764 0.00048796 -0.00129891 -0.00065185
1741766511.042077 0.74682287 -0.50619703 0.05753668 0.00035769 -0.00133208 -0.00046144
1741766511.175493 0.74651469 -0.50527992 0.05716515 0.00051828 -0.00126141 -0.00042326
1741766511.308983 0.74720176 -0.50310625 0.05686159 0.00052314 -0.00120458 -0.00042266
1741766511.442384 0.74660720 -0.50396590 0.05669287 0.00065323 -0.00071249 -0.00197139
1741766511.575813 0.75004350 -0.42120887 0.05036918 0.00058702 0.00217872 -0.00233125
1741766511.709206 0.72196259 -0.54351019 0.05713296 -0.00001486 -0.00097292 -0.00202594
1741766511.842651 0.71581823 -0.56392104 0.05928349 -0.00002000 -0.00181959 -0.00174594
1741766511.976173 0.67345413 -0.54729582 0.05421175 -0.00041759 -0.00255761 -0.00175726
1741766512.109723 0.66016383 -0.51187059 0.05127472 -0.00014510 -0.00221933 -0.00123817
1741766512.243040 0.59370678 -0.43206379 0.04124080 -0.00035625 -0.00164730 -0.00110774
1741766512.376372 0.54163338 -0.34731436 0.03104113 -0.00068281 -0.00109999 -0.00095640
1741766512.509979 0.52320564 -0.29803010 0.02713829 -0.00052681 -0.00074189 -0.00075558
1741766512.643292 0.51981387 -0.24246290 0.02349125 -0.00043916 -0.00098242 -0.00046984
1741766512.776736 0.51460645 -0.21507584 0.02106232 -0.00031986 -0.00101903 -0.00009675
1741766512.910115 0.50423725 -0.22015765 0.02056235 -0.00039084 -0.00087690 0.00008044
1741766513.043608 0.49957971 -0.20981871 0.01916536 -0.00024639 -0.00095455 0.00002406
1741766513.177061 0.47642225 -0.20556511 0.01717887 -0.00020343 -0.00095086 -0.00018386
1741766513.310444 0.46461173 -0.20948932 0.01716455 -0.00003710 -0.00078141 -0.00027030
1741766513.443960 0.46021443 -0.20822926 0.01742844 0.00009559 -0.00063060 -0.00045712
1741766513.577315 0.45159273 -0.20155780 0.01639287 0.00004043 -0.00075516 -0.00070202
1741766513.710813 0.43853557 -0.17558917 0.01251464 -0.00004563 -0.00052470 -0.00093414
1741766513.844480 0.47188740 -0.10010492 0.00561141 -0.00025806 -0.00102762 -0.00039480
1741766513.977628 0.41733518 -0.13160750 0.00920580 -0.00003008 -0.00040077 -0.00095125
1741766514.111158 0.40972944 -0.11974765 0.00699064 0.00012124 -0.00040155 -0.00080470
1741766514.244498 0.41031004 -0.11995633 0.00749785 0.00014182 -0.00040265 -0.00066291
1741766514.377916 0.47753093 -0.13921024 0.00743315 -0.00003210 -0.00117567 0.00086760
1741766514.511345 0.40278239 -0.10866021 0.00467934 0.00003871 -0.00068233 -0.00038210
1741766514.644800 0.39938260 -0.09655875 0.00258177 0.00016861 -0.00084905 -0.00039405
1741766514.778237 0.39697886 -0.09959947 0.00344528 0.00037798 -0.00087573 -0.00046228
1741766514.911681 0.39069659 -0.10141331 0.00347164 0.00047516 -0.00092720 -0.00070970
1741766515.045152 0.38692750 -0.10038808 0.00315238 0.00046500 -0.00105488 -0.00081300
1741766515.178590 0.38691218 -0.10243541 0.00417203 0.00046498 -0.00077119 -0.00090367
1741766515.312029 0.22068920 0.07643208 -0.04126001 0.00045654 -0.00229742 0.00117337
1741766515.445459 0.37956475 -0.09947560 0.00333905 0.00080087 -0.00040424 -0.00068180
1741766515.578827 0.37917135 -0.11080602 0.00379244 0.00085611 -0.00055132 -0.00065902
1741766515.712439 0.38355695 -0.11333809 0.00402551 0.00097744 -0.00051498 -0.00086091
1741766515.845738 0.38789730 -0.11136033 0.00435391 0.00099862 -0.00073191 -0.00108414
1741766515.979143 0.39033928 -0.10324878 0.00409521 0.00076891 -0.00049440 -0.00117476
1741766516.112547 0.38833401 -0.09390715 0.00272527 0.00081097 -0.00071726 -0.00118489
1741766516.245985 0.38613527 -0.09203676 0.00268485 0.00074770 -0.00075881 -0.00120793
1741766516.379423 0.38559725 -0.09273583 0.00387372 0.00066357 -0.00048165 -0.00120116
1741766516.512850 0.38036706 -0.08299663 0.00215243 0.00083117 -0.00055226 -0.00107220
1741766516.646297 0.37492899 -0.07301584 0.00017498 0.00097235 -0.00060141 -0.00106656
1741766516.779773 0.38177275 -0.07813358 0.00181329 0.00101197 -0.00075930 -0.00104661
1741766516.913147 0.38815175 -0.08064366 0.00256822 0.00087143 -0.00069031 -0.00109738
1741766517.046651 0.38775119 -0.08634437 0.00416271 0.00111307 -0.00049071 -0.00107434
1741766517.180006 0.38460298 -0.08918371 0.00487038 0.00099697 -0.00053020 -0.00109116
1741766517.313431 0.39211500 -0.10022760 0.00633941 0.00087272 -0.00040538 -0.00128930
1741766517.446889 0.37892596 -0.09343127 0.00344520 0.00100496 -0.00046391 -0.00120771
1741766517.580367 0.38551946 -0.09397167 0.00389044 0.00104284 -0.00087466 -0.00131134
1741766517.713752 0.37967009 -0.08897934 0.00290158 0.00108239 -0.00070200 -0.00125857
1741766517.847221 0.38078113 -0.08088538 0.00368136 0.00100127 -0.00066570 -0.00125003
1741766517.980656 0.38679924 -0.05751276 0.00278404 0.00102626 -0.00107883 -0.00126453
1741766518.114008 0.37471343 -0.04453141 0.00227514 0.00101936 -0.00120866 -0.00123324
1741766518.247405 0.35134657 -0.05063859 0.00064897 0.00109696 -0.00087010 -0.00108889
1741766518.380879 0.35541801 -0.07512892 0.00298790 0.00099644 -0.00047583 -0.00116346
1741766518.514339 0.34206853 -0.07035840 0.00031491 0.00114011 -0.00066503 -0.00111305
1741766518.647792 0.33802581 -0.05589048 -0.00124514 0.00110100 -0.00078771 -0.00115438
1741766518.781405 0.33173853 -0.04349334 -0.00264915 0.00122869 -0.00092236 -0.00126351
1741766518.914607 0.30051004 -0.03049261 -0.00597795 0.00191551 -0.00127771 -0.00119900
1741766519.048107 0.28569131 -0.03619246 -0.00660719 0.00208120 -0.00132179 -0.00113389
1741766519.181526 0.27340933 -0.05110955 -0.00634567 0.00222996 -0.00122851 -0.00097750
1741766519.314989 0.27041435 -0.05472820 -0.00589048 0.00234606 -0.00117915 -0.00106321
1741766519.448388 0.26570610 -0.05307943 -0.00616018 0.00248720 -0.00110790 -0.00112118
1741766519.581776 0.26995277 -0.05955840 -0.00425719 0.00270444 -0.00118095 -0.00123589
1741766519.715230 0.26987199 -0.03996905 -0.00639335 0.00270105 -0.00125393 -0.00150407
1741766519.848712 0.27240426 -0.04161275 -0.00617807 0.00272056 -0.00118145 -0.00168705
1741766519.982112 0.27036336 -0.03796524 -0.00709388 0.00278442 -0.00114378 -0.00185716
1741766520.115541 0.26735447 -0.03521327 -0.00770314 0.00293606 -0.00112520 -0.00192926
1741766520.249009 0.26311843 -0.04085058 -0.00721604 0.00294062 -0.00112508 -0.00177299
1741766520.382454 0.25416441 -0.04297530 -0.00778578 0.00318287 -0.00108807 -0.00180569
1741766520.515858 0.25093196 -0.04158097 -0.00812413 0.00325016 -0.00122761 -0.00185289
1741766520.649355 0.24721093 -0.04022719 -0.00871711 0.00336863 -0.00123773 -0.00187766
1741766520.782761 0.23936041 -0.04279850 -0.00888159 0.00340920 -0.00120077 -0.00175147
1741766520.916272 0.23782574 -0.04404240 -0.00968017 0.00325486 -0.00109883 -0.00188851
1741766521.049574 0.23824788 -0.06131456 -0.00792075 0.00324652 -0.00095820 -0.00190430
1741766521.183020 0.23127809 -0.06800803 -0.00811063 0.00346238 -0.00104724 -0.00171789
1741766521.316471 0.25466081 -0.06748215 -0.00361105 0.00345154 -0.00085758 -0.00180513
1741766521.449939 0.24541613 -0.07108101 -0.00604583 0.00335784 -0.00077871 -0.00164879
1741766521.583317 0.22552699 -0.06989885 -0.00767315 0.00362620 -0.00091336 -0.00153589
1741766521.716839 0.21414618 -0.05632028 -0.00985940 0.00383330 -0.00102352 -0.00168920
1741766521.850119 0.20673729 -0.05150024 -0.01098781 0.00393496 -0.00101279 -0.00173484
1741766521.983769 0.20879778 -0.05739932 -0.00992603 0.00390022 -0.00091912 -0.00186611
1741766522.117063 0.20770297 -0.06575299 -0.00837887 0.00409747 -0.00086186 -0.00170309
1741766522.250455 0.20278855 -0.04164279 -0.01279556 0.00394370 -0.00104759 -0.00221787
1741766522.383985 0.20171944 -0.05052738 -0.01127953 0.00420503 -0.00091093 -0.00195227
1741766522.517465 0.20136650 -0.05126960 -0.01073094 0.00432962 -0.00092914 -0.00169971
1741766522.650858 0.20007473 -0.04601499 -0.01131272 0.00436543 -0.00090143 -0.00179728
1741766522.784240 0.19967901 -0.03912188 -0.01175038 0.00442364 -0.00102636 -0.00194782
1741766522.917661 0.19845845 -0.03760189 -0.01214827 0.00447395 -0.00105454 -0.00194240
1741766523.051343 0.19683112 -0.03816658 -0.01199319 0.00464069 -0.00105805 -0.00196187
1741766523.184652 0.20223897 -0.03498425 -0.01110755 0.00462135 -0.00112440 -0.00209761
1741766523.317997 0.20097093 -0.03188187 -0.01112566 0.00471792 -0.00108639 -0.00207779
