timestamp ba_x ba_y ba_z bg_x bg_y bg_z
173.201000 -0.02593536 -0.00222316 0.00720030 -0.00010765 -0.00004741 0.00006596
173.270000 -0.02751690 -0.00261549 0.00712700 -0.00012300 -0.00004005 0.00007770
173.336000 -0.02765485 -0.00266015 0.00724392 -0.00010990 -0.00005213 0.00008359
173.405000 -0.02832359 -0.00273025 0.00711470 -0.00012014 -0.00006088 0.00003950
173.470000 -0.03005252 -0.00268886 0.00678898 -0.00013841 -0.00003379 0.00004091
173.536000 -0.03223124 -0.00269979 0.00673937 -0.00014510 0.00000298 0.00007176
173.603000 -0.03294800 -0.00275103 0.00696993 -0.00011926 0.00000398 0.00009678
173.676000 -0.03434664 -0.00267837 0.00657243 -0.00014942 0.00001124 0.00008023
173.739000 -0.03553471 -0.00303384 0.00687940 -0.00014728 0.00000534 0.00011146
173.811000 -0.03630289 -0.00303368 0.00659833 -0.00014709 -0.00000019 0.00010937
173.872000 -0.03721359 -0.00327103 0.00680961 -0.00015992 -0.00001556 0.00009810
173.938000 -0.03901992 -0.00308778 0.00655551 -0.00014244 -0.00002084 0.00010078
174.004000 -0.04053935 -0.00296201 0.00644864 -0.00011667 -0.00000502 0.00010879
174.070000 -0.04319743 -0.00304365 0.00648396 -0.00012770 -0.00000636 0.00012770
174.138000 -0.04439290 -0.00316483 0.00650251 -0.00013308 -0.00002210 0.00016465
174.203000 -0.04566132 -0.00280180 0.00633479 -0.00012589 -0.00002655 0.00014857
174.273000 -0.04818888 -0.00241124 0.00613126 -0.00011036 -0.00002178 0.00013645
174.336000 -0.04991143 -0.00229990 0.00611408 -0.00008850 -0.00001889 0.00014600
174.402000 -0.05228709 -0.00164307 0.00577928 -0.00008275 -0.00000988 0.00014162
174.471000 -0.05271124 -0.00154415 0.00577284 -0.00006218 -0.00001794 0.00013417
174.538000 -0.05372112 -0.00147691 0.00575604 -0.00004643 0.00001304 0.00011375
174.604000 -0.05555187 -0.00095190 0.00575165 -0.00002251 -0.00000544 0.00015761
174.674000 -0.05821235 -0.00092929 0.00569781 -0.00004016 0.00000026 0.00017672
174.737000 -0.05872266 -0.00087474 0.00592812 -0.00004452 -0.00001035 0.00018302
174.803000 -0.06078353 -0.00020964 0.00553734 -0.00007029 -0.00004225 0.00017750
174.872000 -0.06267180 -0.00007686 0.00554648 -0.00007204 -0.00006639 0.00017270
174.936000 -0.06480622 0.00055591 0.00540705 -0.00004987 -0.00007871 0.00016904
175.004000 -0.06644776 0.00141107 0.00512886 -0.00004594 -0.00007339 0.00016090
175.071000 -0.06932535 0.00249430 0.00496567 -0.00005824 -0.00006175 0.00015631
175.136000 -0.07192359 0.00347273 0.00487875 -0.00004948 -0.00004440 0.00015875
175.202000 -0.07468384 0.00440412 0.00479041 -0.00003697 -0.00003104 0.00016825
175.270000 -0.07794552 0.00501475 0.00483041 -0.00002393 -0.00003561 0.00017647
175.336000 -0.08006482 0.00614943 0.00472231 -0.00001344 -0.00005020 0.00016592
175.402000 -0.08310866 0.00774338 0.00450689 -0.00001688 -0.00005404 0.00016737
175.471000 -0.08826423 0.01038487 0.00398326 -0.00001804 -0.00002367 0.00018578
175.542000 -0.09052356 0.01210252 0.00428025 -0.00001429 0.00000285 0.00017344
175.606000 -0.09362331 0.01347191 0.00428298 -0.00001810 0.00000163 0.00016383
175.670000 -0.09811610 0.01444522 0.00412071 -0.00001457 0.00000942 0.00017636
175.740000 -0.10354111 0.01497331 0.00396353 -0.00000338 0.00001450 0.00019566
175.803000 -0.10750781 0.01612978 0.00392388 -0.00000321 0.00002140 0.00020037
175.871000 -0.11079749 0.01756045 0.00359772 -0.00001863 0.00003618 0.00019725
175.935000 -0.11444206 0.01840991 0.00369139 -0.00001891 0.00005428 0.00020346
176.006000 -0.11895958 0.01968569 0.00355884 -0.00000753 0.00005598 0.00019790
176.070000 -0.12298044 0.02063523 0.00372060 0.00000513 0.00004691 0.00018952
176.138000 -0.12777411 0.02190792 0.00342437 0.00000439 0.00003625 0.00019147
176.204000 -0.13128158 0.02305016 0.00327750 0.00000225 0.00005141 0.00019062
176.269000 -0.13696625 0.02456968 0.00322089 -0.00000179 0.00007041 0.00019584
176.336000 -0.14106820 0.02541812 0.00347373 -0.00000555 0.00006956 0.00020570
176.404000 -0.14724370 0.02774444 0.00295163 -0.00000617 0.00006711 0.00021547
176.469000 -0.15146088 0.02982896 0.00310015 0.00001570 0.00008560 0.00020808
176.535000 -0.15531053 0.03169242 0.00306520 0.00002838 0.00008952 0.00019044
176.603000 -0.16016440 0.03321918 0.00311088 0.00003422 0.00008266 0.00017779
176.670000 -0.16536914 0.03502818 0.00306589 0.00003734 0.00007846 0.00016919
176.735000 -0.17014876 0.03573102 0.00314151 0.00002481 0.00007308 0.00016540
176.811000 -0.17666460 0.03741359 0.00278434 0.00000892 0.00006912 0.00017713
176.869000 -0.18058771 0.03796569 0.00312615 0.00000854 0.00008141 0.00018462
176.935000 -0.18461506 0.03904704 0.00292478 0.00001517 0.00009086 0.00017567
177.004000 -0.18790617 0.03968923 0.00296567 0.00001338 0.00009108 0.00016361
177.069000 -0.19165349 0.04106953 0.00289413 0.00000770 0.00009127 0.00015306
177.145000 -0.19829702 0.04136729 0.00281793 0.00000494 0.00008225 0.00016315
177.205000 -0.20081294 0.04165950 0.00313502 0.00000838 0.00007601 0.00017048
177.269000 -0.20327672 0.04200608 0.00304630 -0.00000316 0.00006348 0.00017684
177.338000 -0.20758610 0.04291892 0.00284031 -0.00001600 0.00005971 0.00019256
177.405000 -0.21141905 0.04194956 0.00311879 -0.00001976 0.00005076 0.00020888
177.472000 -0.21360284 0.04343433 0.00293359 -0.00002099 0.00004050 0.00021052
177.537000 -0.21704149 0.04363977 0.00317555 -0.00002534 0.00002708 0.00020759
